Time_min,Temp_In_C,Temp_Out_C
99.35,70.29,60.12
99.3666666666667,70.08,60.47
99.3833333333333,70.15,60.45
99.4,70.06,60.48
99.4166666666667,69.84,60.33
99.4333333333333,70.21,60.1
99.45,70.32,60.02
99.4666666666667,69.88,60.1
99.4833333333333,69.88,60.05
99.5,70.01,59.55
99.5166666666667,70.02,59.64
99.5333333333333,69.5,59.88
99.55,69.94,60.12
99.5666666666667,69.79,59.81
99.5833333333333,69.89,59.79
99.6,69.96,59.44
99.6166666666667,69.7,59.51
99.6333333333333,69.91,59.16
99.65,69.74,59.19
99.6666666666667,69.99,59.79
99.6833333333333,69.84,59.33
99.7,69.76,59.24
99.7166666666667,70.14,59.07
99.7333333333333,69.64,58.91
99.75,69.72,58.95
99.7666666666667,69.78,58.89
99.7833333333333,69.75,58.94
99.8,69.47,58.61
99.8166666666667,69.74,58.81
99.8333333333333,69.66,58.69
99.85,69.64,58.75
99.8666666666667,69.73,58.45
99.8833333333333,69.6,58.76
99.9,69.89,58.43
99.9166666666667,70.07,58.34
99.9333333333333,70.09,58.15
99.95,69.14,58.33
99.9666666666667,69.62,58.27
99.9833333333333,69.76,58.41
100,69.54,58.36
100.016666666667,69.53,58.35
100.05,69.91,57.86
100.066666666667,69.69,57.95
100.083333333333,69.55,58.08
100.1,69.64,57.99
100.116666666667,69.6,57.73
100.133333333333,69.71,57.77
100.15,69.99,57.69
100.166666666667,69.8,57.58
100.183333333333,69.61,57.61
100.2,69.41,57.57
100.216666666667,69.54,57.87
100.233333333333,69.48,56.96
100.25,69.91,57.69
100.266666666667,69.38,57.42
100.283333333333,69.44,57.49
100.3,69.51,57.5
100.316666666667,69.42,57.5
100.333333333333,69.76,57.23
100.35,69.59,57.29
100.366666666667,69.42,57.49
100.383333333333,69.33,57.16
100.4,69.47,57.27
100.416666666667,69.26,56.61
100.433333333333,69.51,57.12
100.45,69.23,56.91
100.466666666667,68.87,56.83
100.483333333333,69.32,56.95
100.5,69.39,56.68
100.516666666667,69.68,56.71
100.533333333333,69.1,56.67
100.55,68.79,56.56
100.566666666667,69.3,56.59
100.583333333333,68.95,56.5
100.6,68.98,56.59
100.616666666667,68.62,56.68
100.633333333333,68.8,56.46
100.65,69.02,56.18
100.666666666667,68.88,56.49
100.683333333333,68.97,56.39
100.7,68.98,56.52
100.716666666667,68.88,56.18
100.733333333333,68.59,56.2
100.75,69.25,56.07
100.766666666667,68.91,56.13
100.783333333333,68.34,56.45
100.8,68.77,56.03
100.816666666667,68.27,56.23
100.833333333333,68.46,55.93
100.85,68.24,55.75
100.866666666667,68.71,55.74
100.9,68.57,56.14
100.916666666667,68.56,55.74
100.933333333333,68.83,55.83
100.95,69,55.7
100.966666666667,68.62,55.73
100.983333333333,68.48,55.69
101,69.04,56.12
101.016666666667,68.62,55.62
101.033333333333,68.73,55.66
101.05,68.61,55.55
101.066666666667,68.63,55.52
101.083333333333,68.46,55.46
101.1,68.13,55.49
101.116666666667,68.12,55.51
101.133333333333,68.6,55.25
101.15,68.53,55.31
101.166666666667,68.46,55.2
101.183333333333,68.48,55.4
101.2,68.93,55.51
101.216666666667,68,55.27
101.233333333333,68.5,55.26
101.25,68.37,54.61
101.266666666667,68.46,55.18
101.283333333333,68.31,55.3
101.3,68.1,55.05
101.316666666667,68.42,54.74
101.333333333333,68.36,55.01
101.35,68.3,55.07
101.366666666667,68.23,55.06
101.383333333333,68.18,54.86
101.4,68.21,55.04
101.416666666667,67.84,54.82
101.433333333333,68.04,54.84
101.45,68.15,54.98
101.466666666667,68.12,55.11
101.483333333333,68.15,54.99
101.5,67.9,54.64
101.516666666667,68.03,54.81
101.533333333333,67.77,54.68
101.55,68.04,54.56
101.566666666667,68.16,54.42
101.583333333333,68.04,54.55
101.6,68.04,54.44
101.616666666667,68.23,54.28
101.633333333333,68.38,54.62
101.65,67.96,54.4
101.666666666667,67.94,54.44
101.683333333333,67.53,54.62
101.7,68.09,54.55
101.716666666667,67.73,54.47
101.75,67.44,54.19
101.766666666667,67.73,54.47
101.783333333333,67.86,54.24
101.8,68.05,54.14
101.816666666667,67.76,54.11
101.833333333333,67.58,54.17
101.85,67.62,54.26
101.866666666667,67.48,54.36
101.883333333333,67.93,54.23
101.9,67.64,54.03
101.916666666667,67.74,54.1
101.933333333333,68.16,53.75
101.95,67.82,54.14
101.966666666667,67.55,53.86
101.983333333333,67.8,54.19
102,67.54,53.8
102.016666666667,67.11,53.98
102.033333333333,67.29,53.73
102.05,67.41,54.12
102.066666666667,68,53.96
102.083333333333,67.72,54.36
102.1,67.22,53.54
102.116666666667,67.62,53.77
102.133333333333,67.62,53.85
102.15,67.15,53.83
102.166666666667,67.19,53.71
102.183333333333,67.32,53.53
102.2,67.33,53.54
102.216666666667,66.85,53.83
102.233333333333,67.49,53.93
102.25,67.22,53.63
102.266666666667,67.41,53.47
102.283333333333,67.64,53.94
102.3,67.48,53.4
102.316666666667,66.87,53.19
102.333333333333,67.14,53.52
102.35,67.04,53.71
102.366666666667,67.11,53.16
102.383333333333,67.07,53.58
102.4,67.15,53.38
102.416666666667,67.03,53.4
102.433333333333,67.09,53.45
102.45,66.84,53.27
102.466666666667,67.16,53.38
102.483333333333,67.25,53.53
102.5,66.26,53.23
102.516666666667,66.84,53.19
102.533333333333,67.08,53.15
102.55,67.28,53.52
102.566666666667,66.92,53.41
102.6,67.07,53.25
102.616666666667,66.8,53.35
102.633333333333,67,53.25
102.65,66.43,53.34
102.666666666667,66.68,53.15
102.683333333333,66.84,52.88
102.7,67.06,53.57
102.716666666667,66.53,53.27
102.733333333333,66.49,53.26
102.75,66.44,52.71
102.766666666667,66.63,53.01
102.783333333333,66.64,53.22
102.8,66.87,53.01
102.816666666667,66.33,53.07
102.833333333333,66.56,52.92
102.85,66.51,52.92
102.866666666667,66.75,52.9
102.883333333333,66.25,52.78
102.9,66.33,52.73
102.916666666667,66.66,52.56
102.933333333333,66.2,52.45
102.95,66.16,52.87
102.966666666667,66.23,52.89
102.983333333333,66.69,52.56
103,66.17,52.5
103.016666666667,66.14,52.58
103.033333333333,66.33,52.61
103.05,66.4,52.6
103.066666666667,65.73,52.57
103.083333333333,65.12,52.78
103.1,66.36,52.65
103.116666666667,65.98,52.48
103.133333333333,65.81,52.46
103.15,66.17,52.51
103.166666666667,65.6,52.67
103.183333333333,66.11,52.03
103.2,65.82,52.27
103.216666666667,65.81,52.49
103.233333333333,66.09,52.78
103.25,65.95,51.72
103.266666666667,65.98,52.51
103.283333333333,65.74,52.02
103.3,65.93,52.22
103.316666666667,65.83,52.2
103.333333333333,66.33,52.43
103.35,65.93,52.15
103.366666666667,65.68,52.22
103.383333333333,66,51.99
103.4,65.94,52.11
103.416666666667,65.82,52
103.45,65.9,52.2
103.466666666667,65.85,52.21
103.483333333333,65.37,52.08
103.5,65.92,52.02
103.516666666667,65.85,52.15
103.533333333333,65.81,51.92
103.55,65.76,51.94
103.566666666667,65.76,51.69
103.583333333333,66.09,52.07
103.6,65.28,52.17
103.616666666667,65.82,51.8
103.633333333333,65.67,51.84
103.65,65.58,51.9
103.666666666667,65.47,51.41
103.683333333333,65.65,51.42
103.7,65.69,50.94
103.716666666667,65.37,51.7
103.733333333333,65.3,51.77
103.75,65.25,51.55
103.766666666667,65.2,51.62
103.783333333333,66.02,51.6
103.8,65.11,51.51
103.816666666667,65.2,52.04
103.833333333333,65.26,51.76
103.85,65.02,51.66
103.866666666667,65.32,51.75
103.883333333333,64.55,51.37
103.9,65.35,51.56
103.916666666667,65.34,51.62
103.933333333333,65.08,51.67
103.95,65.37,51.55
103.966666666667,65.24,51.36
103.983333333333,65,51.63
104,65.41,51.05
104.016666666667,65.28,51.37
104.033333333333,65.11,51.27
104.05,65.04,51.4
104.066666666667,65.02,51.35
104.083333333333,64.73,51.55
104.1,64.96,51.45
104.116666666667,65.12,51.18
104.133333333333,64.88,51.36
104.15,65.16,51.62
104.166666666667,64.92,51.1
104.183333333333,64.86,51.27
104.2,64.88,51.18
104.216666666667,64.47,51.34
104.233333333333,64.8,51.24
104.25,64.44,51
104.266666666667,64.68,51.07
104.3,64.79,51.01
104.316666666667,64.91,51.04
104.333333333333,64.72,51.18
104.35,64.73,50.82
104.366666666667,64.75,51.23
104.383333333333,64.38,50.99
104.4,64.83,51.04
104.416666666667,64.47,51.01
104.433333333333,64.35,51.03
104.45,64.72,50.98
104.466666666667,64.35,51.12
104.483333333333,64.33,51.12
104.5,64.52,50.8
104.516666666667,64.48,50.88
104.533333333333,64.15,50.98
104.55,64.59,50.82
104.566666666667,64.4,50.97
104.583333333333,64.66,50.76
104.6,64.35,51
104.616666666667,64.24,50.96
104.633333333333,64.09,50.75
104.65,64.33,50.51
104.666666666667,64.42,50.71
104.683333333333,64.36,50.88
104.7,64.49,50.63
104.716666666667,64.14,50.81
104.733333333333,64.09,50.38
104.75,63.77,50.78
104.766666666667,64.07,50.58
104.783333333333,64.16,50.31
104.8,64.16,50.76
104.816666666667,64.37,50.52
104.833333333333,64.02,50.73
104.85,63.89,50.47
104.866666666667,63.93,50.52
104.883333333333,64.1,50.45
104.9,64.25,50.27
104.916666666667,64.31,50.7
104.933333333333,64.13,50.26
104.95,63.99,50.37
104.966666666667,64.01,50.57
104.983333333333,64,50.38
105,63.91,50.69
105.016666666667,63.73,50.52
105.033333333333,63.88,50.52
105.05,63.35,50.27
105.066666666667,64.01,50.42
105.083333333333,63.94,50.23
105.1,63.76,50.39
105.116666666667,63.78,50.29
105.15,63.74,50.07
105.166666666667,63.54,49.93
105.183333333333,63.58,50.02
105.2,63.5,50.32
105.216666666667,63.84,50.29
105.233333333333,63.84,50.47
105.25,63.53,50.11
105.266666666667,63.58,50.22
105.283333333333,63.74,50.12
105.3,63.47,50.19
105.316666666667,63.6,50.06
105.333333333333,63.44,49.97
105.35,63.5,50.11
105.366666666667,63.31,49.95
105.383333333333,63.39,49.68
105.4,63.41,50.09
105.416666666667,63.45,50.35
105.433333333333,63.39,50.25
105.45,63.47,49.89
105.466666666667,63.12,49.8
105.483333333333,63.02,50.07
105.5,63.11,50.22
105.516666666667,63.24,49.81
105.533333333333,63.31,50.19
105.55,63,49.55
105.566666666667,63.25,49.93
105.583333333333,63.23,49.65
105.6,63.27,49.36
105.616666666667,63.4,49.73
105.633333333333,63.4,49.58
105.65,63.16,50.02
105.666666666667,62.96,49.7
105.683333333333,63.02,49.56
105.7,63.38,49.89
105.716666666667,63.09,49.72
105.733333333333,63.32,49.55
105.75,62.97,49.84
105.766666666667,63.02,49.5
105.783333333333,63.01,49.71
105.8,62.88,49.44
105.816666666667,62.95,49.58
105.833333333333,62.88,49.7
105.85,62.97,49.53
105.866666666667,62.72,49.3
105.883333333333,62.72,49.34
105.9,62.62,49.57
105.916666666667,63.03,49.26
105.933333333333,62.99,49.59
105.95,62.61,49.24
105.966666666667,62.56,49.12
106,62.8,49.63
106.016666666667,62.74,49.58
106.033333333333,62.76,49.61
106.05,62.3,49.15
106.066666666667,62.74,49.36
106.083333333333,62.9,49.35
106.1,62.43,49.36
106.116666666667,62.6,49.43
106.133333333333,62.72,49.33
106.15,62.67,49.21
106.166666666667,62.43,49.12
106.183333333333,62.59,49.57
106.2,62.62,48.95
106.216666666667,62.43,49.25
106.233333333333,62.5,49.03
106.25,62.18,49.23
106.266666666667,62.26,49.5
106.283333333333,62.27,49.35
106.3,62.53,49.26
106.316666666667,62.33,49.15
106.333333333333,62.16,49.52
106.35,62.21,48.95
106.366666666667,62.38,49.22
106.383333333333,62.65,48.97
106.4,62.13,49.07
106.416666666667,62.31,48.93
106.433333333333,62.22,48.75
106.45,62.1,49.01
106.466666666667,62.2,48.7
106.483333333333,62.06,49.3
106.5,62.27,49.17
106.516666666667,61.71,48.97
106.533333333333,62.07,48.6
106.55,62.01,48.55
106.566666666667,61.78,49.28
106.583333333333,61.81,48.88
106.6,61.96,48.66
106.616666666667,61.77,48.87
106.633333333333,61.99,48.97
106.65,62.18,48.67
106.666666666667,62.1,48.77
106.683333333333,62.26,48.64
106.7,61.74,48.71
106.716666666667,62.19,49.03
106.733333333333,61.95,48.7
106.75,61.82,48.72
106.766666666667,61.88,48.76
106.783333333333,61.82,48.6
106.8,61.54,48.59
106.816666666667,62.26,47.09
106.85,61.87,48.68
106.866666666667,61.99,48.4
106.883333333333,61.68,48.49
106.9,61.74,48.79
106.916666666667,61.81,48.5
106.933333333333,61.3,48.37
106.95,61.61,48.32
106.966666666667,61.79,48.62
106.983333333333,61.36,48.77
107,61.57,48.45
107.016666666667,61.67,48.47
107.033333333333,61.76,48.56
107.05,61.54,48.35
107.066666666667,62.16,48.41
107.083333333333,61.51,48.44
107.1,61.29,48.15
107.116666666667,61.43,48.36
107.133333333333,61.53,48.22
107.15,61.49,48.31
107.166666666667,61.45,48.31
107.183333333333,60.93,47.95
107.2,61.24,47.83
107.216666666667,61.34,48.23
107.233333333333,61.05,48.39
107.25,61.04,48.45
107.266666666667,61.35,48.25
107.283333333333,60.7,48.37
107.3,61.12,48.36
107.316666666667,61.33,48.27
107.333333333333,61.17,48.08
107.35,61.15,48.31
107.366666666667,61.55,48.25
107.383333333333,61.21,48.12
107.4,60.7,48.05
107.416666666667,61.23,48.21
107.433333333333,61,48.19
107.45,60.89,47.91
107.466666666667,61.08,48.25
107.483333333333,60.86,48.15
107.5,61.3,47.94
107.516666666667,60.88,48.14
107.533333333333,61.03,47.93
107.55,60.69,47.98
107.566666666667,60.91,48.05
107.583333333333,60.93,47.98
107.6,60.95,47.72
107.616666666667,60.71,47.88
107.633333333333,60.73,47.95
107.65,60.87,47.81
107.666666666667,60.68,48.23
107.7,60.86,47.98
107.716666666667,60.86,47.91
107.733333333333,60.6,47.8
107.75,60.23,47.9
107.766666666667,60.69,47.73
107.783333333333,60.54,47.78
107.8,60.43,47.23
107.816666666667,60.73,48.17
107.833333333333,60.87,47.64
107.85,60.63,47.7
107.866666666667,60.73,47.86
107.883333333333,59.88,47.78
107.9,60.38,47.78
107.916666666667,60.2,47.91
107.933333333333,60.6,47.74
107.95,60.64,47.95
107.966666666667,60.31,47.67
107.983333333333,60.13,47.82
108,60.57,47.61
108.016666666667,60.38,47.68
108.033333333333,60.44,47.65
108.05,60.45,47.63
108.066666666667,60.2,47.27
108.083333333333,60.25,47.55
108.1,60.35,47.72
108.116666666667,60.21,47.83
108.133333333333,60.1,47.26
108.15,60.42,47.42
108.166666666667,60.41,47.28
108.183333333333,60.14,47.64
108.2,60.23,47.86
108.216666666667,60.24,47.33
108.233333333333,60.26,47.68
108.25,60.21,47.28
108.266666666667,60.14,47.38
108.283333333333,60.18,47.26
108.3,60.12,47.14
108.316666666667,59.8,47.37
108.333333333333,60,47.42
108.35,60.16,47.44
108.366666666667,59.91,47.37
108.383333333333,59.88,47.47
108.4,59.84,47.41
108.416666666667,60.26,47.22
108.433333333333,59.8,47.16
108.45,59.96,47.24
108.466666666667,59.93,47.46
108.483333333333,59.67,47.16
108.5,59.69,47.25
108.516666666667,59.91,47.02
108.55,59.75,47.65
108.566666666667,59.95,47.05
108.583333333333,59.71,47.13
108.6,59.63,47.56
108.616666666667,59.54,47.21
108.633333333333,59.84,47.16
108.65,59.51,47.08
108.666666666667,59.62,47.33
108.683333333333,59.65,47.12
108.7,59.35,47.24
108.716666666667,59.43,46.73
108.733333333333,59.58,47.25
108.75,59.87,46.97
108.766666666667,59.43,46.97
108.783333333333,59.68,46.89
108.8,59.51,47.1
108.816666666667,59.75,46.88
108.833333333333,59.71,46.92
108.85,59.58,46.98
108.866666666667,59.59,47.01
108.883333333333,59.88,46.97
108.9,59.57,46.86
108.916666666667,59.62,47.14
108.933333333333,59.55,46.96
108.95,59.64,46.83
108.966666666667,59.11,46.94
108.983333333333,59.07,46.93
109,59.32,47.31
109.016666666667,59.03,47.07
109.033333333333,59.13,47.08
109.05,59.51,46.78
109.066666666667,59.35,46.6
109.083333333333,58.98,46.89
109.1,59.07,46.7
109.116666666667,59.14,46.8
109.133333333333,59.08,47.08
109.15,59.37,46.71
109.166666666667,59.02,46.83
109.183333333333,58.99,46.69
109.2,59.19,46.66
109.216666666667,59.24,46.74
109.233333333333,59.11,46.34
109.25,58.73,46.58
109.266666666667,59.28,46.81
109.283333333333,58.84,46.68
109.3,59.07,46.82
109.316666666667,59.17,46.53
109.333333333333,58.9,46.73
109.35,58.93,46.46
109.366666666667,59.03,46.44
109.4,58.83,46.47
109.416666666667,58.63,46.39
109.433333333333,58.95,46.42
109.45,58.53,46.52
109.466666666667,58.89,46.48
109.483333333333,58.66,46.45
109.5,58.67,46.46
109.516666666667,58.79,46.63
109.533333333333,58.38,46.57
109.55,59.23,46.34
109.566666666667,58.96,46.4
109.583333333333,58.68,46.21
109.6,58.95,46.69
109.616666666667,58.91,46.26
109.633333333333,58.46,46.56
109.65,58.74,46.3
109.666666666667,58.56,46.34
109.683333333333,58.43,46.27
109.7,58.84,46.25
109.716666666667,58.37,46.28
109.733333333333,58.73,46.19
109.75,58.52,46.3
109.766666666667,58.4,46.34
109.783333333333,58.68,46.42
109.8,58.68,46.46
109.816666666667,58.48,46.1
109.833333333333,58.52,46.24
109.85,58.65,46.03
109.866666666667,58.51,46
109.883333333333,58.17,46.19
109.9,58.25,46.3
109.916666666667,58.25,46.2
109.933333333333,58.41,46.46
109.95,58.22,46.29
109.966666666667,58.26,46.17
109.983333333333,58.41,46.15
110,58.23,46.22
110.016666666667,58.15,45.9
110.033333333333,58.26,45.91
110.05,58.04,46
110.066666666667,57.99,46.23
110.083333333333,58.09,45.96
110.1,58.27,46.11
110.116666666667,58.05,45.92
110.133333333333,58.12,45.81
110.15,57.77,46.13
110.166666666667,58.22,46.18
110.183333333333,57.99,45.94
110.2,57.91,45.89
110.216666666667,58.07,45.49
110.25,58.17,45.94
110.266666666667,57.95,45.98
110.283333333333,57.57,45.73
110.3,57.96,45.45
110.316666666667,57.8,45.88
110.333333333333,57.74,45.85
110.35,57.86,45.76
110.366666666667,57.88,46.08
110.383333333333,57.9,45.74
110.4,57.78,45.92
110.416666666667,57.97,46.15
110.433333333333,57.93,45.58
110.45,57.74,45.61
110.466666666667,57.78,45.91
110.483333333333,57.6,45.54
110.5,58.17,45.88
110.516666666667,57.97,45.86
110.533333333333,57.65,45.64
110.55,57.78,45.69
110.566666666667,57.66,45.74
110.583333333333,57.78,45.72
110.6,57.52,45.67
110.616666666667,57.45,45.59
110.633333333333,57.52,45.55
110.65,57.92,45.5
110.666666666667,57.63,45.8
110.683333333333,57.59,45.57
110.7,57.47,45.64
110.716666666667,57.41,45.7
110.733333333333,57.7,45.92
110.75,57.84,45.53
110.766666666667,57.37,45.55
110.783333333333,57.49,45.72
110.8,57.38,45.66
110.816666666667,57.35,45.78
110.833333333333,57.41,45.36
110.85,57.6,45.33
110.866666666667,57.31,45.42
110.883333333333,57.44,45.45
110.9,57.36,45.43
110.916666666667,57.23,45.46
110.933333333333,57.18,45.64
110.95,57.2,45.69
110.966666666667,57.21,45.35
110.983333333333,57.54,45.49
111,57.01,45.36
111.016666666667,57.14,45.72
111.033333333333,57.21,45.6
111.05,56.97,45.31
111.066666666667,57.14,45.57
111.1,57.06,45.53
111.116666666667,57.18,45.53
111.133333333333,57.01,45.32
111.15,57.26,45.39
111.166666666667,56.97,45.37
111.183333333333,56.97,45.4
111.2,57.33,45.39
111.216666666667,56.77,45.26
111.233333333333,57.08,45.63
111.25,56.94,45.39
111.266666666667,56.78,45.31
111.283333333333,56.93,45.38
111.3,57.08,45.38
111.316666666667,56.93,45.1
111.333333333333,56.94,45.26
111.35,56.63,45.09
111.366666666667,56.62,45.33
111.383333333333,56.29,45.38
111.4,56.72,45.2
111.416666666667,56.7,44.93
111.433333333333,56.83,45.03
111.45,56.64,45.08
111.466666666667,56.82,44.89
111.483333333333,56.71,45.06
111.5,56.46,45.04
111.516666666667,56.62,45.15
111.533333333333,56.64,45.27
111.55,56.99,45.02
111.566666666667,56.53,45.16
111.583333333333,56.51,44.86
111.6,56.92,45.03
111.616666666667,56.48,45.02
111.633333333333,56.54,44.82
111.65,56.46,44.96
111.666666666667,56.54,45.2
111.683333333333,56.44,44.94
111.7,56.46,45.01
111.716666666667,56.68,44.94
111.733333333333,56.36,44.83
111.75,56.37,45.01
111.766666666667,56.4,45
111.783333333333,56.3,45.12
111.8,56.53,44.96
111.816666666667,56.51,45.03
111.833333333333,56.46,44.78
111.85,56.32,45.02
111.866666666667,56.05,44.89
111.883333333333,56.17,44.78
111.9,56.04,44.69
111.916666666667,56.26,44.61
111.95,56.3,44.62
111.966666666667,56.29,44.75
111.983333333333,56.09,44.66
112,55.98,44.9
112.016666666667,56.19,44.51
112.033333333333,56.79,44.7
112.05,55.97,44.77
112.066666666667,56.3,44.85
112.083333333333,55.94,44.52
112.1,56.07,44.5
112.116666666667,56.09,44.6
112.133333333333,56.15,44.6
112.15,56.02,44.53
112.166666666667,56.47,44.82
112.183333333333,56.38,44.52
112.2,55.9,44.42
112.216666666667,56.04,44.56
112.233333333333,56,44.62
112.25,55.78,44.16
112.266666666667,55.86,44.69
112.283333333333,55.93,44.54
112.3,55.72,44.55
112.316666666667,55.73,44.28
112.333333333333,55.54,44.54
112.35,55.66,43.9
112.366666666667,55.85,44.56
112.383333333333,56.08,44.57
112.4,55.79,44.22
112.416666666667,55.42,44.38
112.433333333333,55.8,44.71
112.45,55.71,44.5
112.466666666667,55.51,44.38
112.483333333333,56.12,44.61
112.5,55.67,44.6
112.516666666667,56.27,44.2
112.533333333333,55.59,44.54
112.55,55.61,44.32
112.566666666667,55.73,44.26
112.583333333333,55.34,44.41
112.6,55.26,44.06
112.616666666667,55.78,44.49
112.633333333333,55.53,44.29
112.65,55.61,44.55
112.666666666667,55.43,44.04
112.683333333333,55.58,44.51
112.7,55.43,44.25
112.716666666667,55.41,44.08
112.733333333333,55.43,44.24
112.75,55.22,44.31
112.766666666667,55.35,44.06
112.8,55.58,44.26
112.816666666667,55.04,44.34
112.833333333333,55.49,44.38
112.85,55.37,44.24
112.866666666667,55.41,44.46
112.883333333333,55.31,44.03
112.9,55.46,44.49
112.916666666667,55.22,44.12
112.933333333333,55.53,44.16
112.95,55.34,44.07
112.966666666667,55.42,44.15
112.983333333333,55.19,44.12
113,54.86,44.23
113.016666666667,55.03,44.03
113.033333333333,55.03,44.12
113.05,55.22,44.29
113.066666666667,55.56,43.79
113.083333333333,55.84,44.17
113.1,55.13,44.21
113.116666666667,54.72,44.09
113.133333333333,55.23,44.26
113.15,55,44.04
113.166666666667,55.1,43.92
113.183333333333,55.18,43.89
113.2,54.94,44
113.216666666667,54.7,43.88
113.233333333333,54.85,44.21
113.25,55.02,44.18
113.266666666667,55.01,43.8
113.283333333333,55.1,43.84
113.3,54.77,43.76
113.316666666667,54.92,43.86
113.333333333333,55,44.02
113.35,54.85,43.82
113.366666666667,54.96,43.9
113.383333333333,54.75,44.05
113.4,55.01,43.62
113.416666666667,54.95,43.62
113.433333333333,54.82,43.79
113.45,54.77,43.93
113.466666666667,54.88,43.92
113.483333333333,54.71,43.9
113.5,54.6,43.93
113.516666666667,54.99,43.76
113.533333333333,54.55,43.74
113.55,54.64,43.81
113.566666666667,54.65,43.89
113.583333333333,54.78,43.92
113.6,54.67,43.88
113.616666666667,54.65,43.87
113.65,54.57,43.81
113.666666666667,54.61,43.99
113.683333333333,55.03,43.91
113.7,54.75,43.44
113.716666666667,54.68,43.59
113.733333333333,54.34,43.89
113.75,54.83,43.57
113.766666666667,54.52,43.6
113.783333333333,54.29,43.39
113.8,54.46,43.36
113.816666666667,54.68,43.5
113.833333333333,54.4,43.49
113.85,54.33,43.75
113.866666666667,54.63,43.57
113.883333333333,54.71,43.48
113.9,54.49,43.23
113.916666666667,54.48,43.68
113.933333333333,54.45,43.96
113.95,54.3,43.68
113.966666666667,54.36,43.46
113.983333333333,54.42,43.78
114,54.26,43.46
114.016666666667,54.35,43.22
114.033333333333,54.19,43.26
114.05,54.25,43.23
114.066666666667,54.35,43.45
114.083333333333,54.12,43.54
114.1,54.18,43.31
114.116666666667,54.34,43.5
114.133333333333,54.03,43.3
114.15,54.19,43.13
114.166666666667,54.13,43.31
114.183333333333,54.17,43.62
114.2,54.12,43.59
114.216666666667,54.24,43.18
114.233333333333,54.18,43.14
114.25,53.99,43.47
114.266666666667,53.88,43.33
114.283333333333,54.09,43.75
114.3,54.35,43.65
114.316666666667,53.95,43.33
114.333333333333,54,43.31
114.35,54.02,43.34
114.366666666667,54.13,43.37
114.383333333333,53.95,43.43
114.4,53.85,43.36
114.416666666667,53.78,43.31
114.433333333333,54,43.36
114.45,54.09,43.67
114.466666666667,53.82,43.15
114.5,53.87,43.55
114.516666666667,53.97,43.16
114.533333333333,53.79,43.14
114.55,53.7,42.32
114.566666666667,54.11,43.23
114.583333333333,53.69,43.24
114.6,53.65,43.15
114.616666666667,53.92,43.06
114.633333333333,53.62,43.06
114.65,54.3,43.09
114.666666666667,53.53,42.56
114.683333333333,53.54,42.94
114.7,53.68,43.16
114.716666666667,53.81,43.16
114.733333333333,53.67,43.04
114.75,53.55,43.25
114.766666666667,53.54,43.08
114.783333333333,53.32,43.19
114.8,53.61,43.14
114.816666666667,53.46,42.9
114.833333333333,53.48,42.73
114.85,53.81,43.24
114.866666666667,53.69,42.99
114.883333333333,53.35,42.95
114.9,53.87,43.1
114.916666666667,53.59,42.92
114.933333333333,53.45,42.87
114.95,53.76,43.05
114.966666666667,53.42,42.85
114.983333333333,53.5,42.86
115,53.75,43.03
115.016666666667,53.28,42.78
115.033333333333,53.31,43.01
115.05,53.33,42.92
115.066666666667,53.32,43.03
115.083333333333,53.71,42.54
115.1,53.4,43
115.116666666667,53.27,42.68
115.133333333333,52.98,42.8
115.15,53.09,42.81
115.166666666667,53.15,43.24
115.183333333333,53.14,42.98
115.2,53.38,42.74
115.216666666667,53.44,42.72
115.233333333333,52.9,42.5
115.25,53.33,42.67
115.266666666667,53.13,42.85
115.283333333333,53.54,42.98
115.3,52.99,42.44
115.316666666667,53.35,42.79
115.35,53.19,42.62
115.366666666667,52.98,42.87
115.383333333333,53.21,42.93
115.4,53.36,42.7
115.416666666667,52.77,42.83
115.433333333333,52.87,42.81
115.45,52.82,42.53
115.466666666667,53.2,42.4
115.483333333333,52.91,42.45
115.5,53.06,42.56
115.516666666667,52.96,42.76
115.533333333333,53.23,42.51
115.55,52.87,42.66
115.566666666667,52.91,42.54
115.583333333333,52.94,42.6
115.6,52.78,42.76
115.616666666667,53.21,42.67
115.633333333333,52.93,42.63
115.65,53.13,42.66
115.666666666667,52.71,42.68
115.683333333333,52.6,42.32
115.7,52.6,42.46
115.716666666667,52.53,42.43
115.733333333333,52.73,42.4
115.75,52.81,42.31
115.766666666667,52.96,42.41
115.783333333333,52.56,42.54
115.8,52.57,42.42
115.816666666667,52.33,42.46
115.833333333333,52.76,42.5
115.85,52.57,42.49
115.866666666667,52.64,42.43
115.883333333333,52.6,42.23
115.9,52.41,42.28
115.916666666667,52.55,42.46
115.933333333333,52.91,42.33
115.95,52.36,42.1
115.966666666667,52.58,42.35
115.983333333333,52.77,42.29
116,52.59,42.27
116.016666666667,52.2,42.36
116.033333333333,52.63,42.22
116.05,52.41,42.37
116.066666666667,52.3,42.31
116.083333333333,52.5,42.42
116.1,52.47,42.51
116.116666666667,52.27,42.27
116.133333333333,52.35,42.21
116.15,52.5,42.42
116.166666666667,52.68,42.08
116.2,52.46,42.41
116.216666666667,52.37,41.92
116.233333333333,52.53,42.06
116.25,52.24,42.36
116.266666666667,52.06,42.17
116.283333333333,51.93,42.11
116.3,52.3,42.13
116.316666666667,52.27,42.15
116.333333333333,52.2,41.76
116.35,52.31,42.66
116.366666666667,51.96,42.22
116.383333333333,52.31,42.05
